0.07056522369384766,1.0,0.0,-0.9928854222937151,0.11907366709995569,-0.041071165827678356,-3.0
0.010308980941772461,0.99984115,-0.030881166,-0.9929299787691495,0.11870154700548902,-0.03174262858356249,-3.0
0.010291814804077148,0.9993642,-0.061765194,-0.9929630202988369,0.11842482982471056,-0.022396239569983066,-3.0
0.010066032409667969,0.9985737,-0.09250903,-0.9929845322170991,0.11824431816196862,-0.013080358620041664,-3.0
0.010269880294799805,0.9974937,-0.12262845,-0.9929946359798477,0.11815943853645254,-0.003946929301617018,-3.0
0.010048866271972656,0.99608433,-0.15327716,-0.9929937896468148,0.11816655077837032,0.00534903372263338,-3.0
0.010157346725463867,0.99435204,-0.18408608,-0.9929816244626081,0.11826873415911764,0.014690735588888316,-3.0
0.010401248931884766,0.9923849,-0.21375489,-0.9929591662201368,0.11845714085444851,0.023679417538001048,-3.0
0.010565757751464844,0.98995477,-0.24550295,-0.9929234143706048,0.11875644485509054,0.03328496762830733,-3.0
0.010219812393188477,0.9871468,-0.27770376,-0.9928747039362611,0.11916300719385158,0.04300825818080065,-3.0
0.010560750961303711,0.9840988,-0.30888104,-0.9928155036220343,0.11965523710948228,0.05239871209866729,-3.0
0.01003575325012207,0.98077744,-0.33960986,-0.9927454556784119,0.12023502081283269,0.06162614980475476,-3.0
0.010419130325317383,0.97721666,-0.36972857,-0.9926654045728628,0.12089414611218596,0.07063873015383403,-3.0
0.011821746826171875,0.97313327,-0.40149665,-0.9925685929800242,0.12168643404116608,0.08010580577207359,-3.0
0.010030031204223633,0.96848845,-0.4348197,-0.9924531906255168,0.12262407764069623,0.08998742035087569,-3.0
0.011169910430908203,0.9642722,-0.46299648,-0.9923443721447722,0.12350160757090485,0.09829944413095414,-3.0
0.010286331176757812,0.95832235,-0.5000653,-0.9921852478697394,0.12477353048489061,0.10916725132466619,-3.0
0.011085271835327148,0.95289856,-0.5316081,-0.9920352919900706,0.1259602296210012,0.11834893683560475,-3.0
0.014532089233398438,0.94732326,-0.562191,-0.9918768642828614,0.12720175352721458,0.1271881140076898,-3.0
0.010562419891357422,0.93829584,-0.6084595,-0.9916122171627129,0.1292486393493128,0.1404321980705019,-3.0
0.010845661163330078,0.93213046,-0.638134,-0.9914262843410274,0.13066722128270816,0.14883846755889873,-3.0
0.010122299194335938,0.92505485,-0.670573,-0.9912081835029741,0.13231151483047296,0.1579434519853562,-3.0
0.010416030883789062,0.9178188,-0.70219946,-0.9909802862954837,0.1340077317684359,0.16673045387283292,-3.0
0.010286092758178711,0.91047955,-0.73288465,-0.9907444453257092,0.13574035529735756,0.17516633326349318,-3.0
0.010376453399658203,0.90253985,-0.7646949,-0.9904842967631623,0.13762578924599764,0.18381352508295645,-3.0
0.010229825973510742,0.8949949,-0.7937429,-0.9902325039758882,0.1394259232339614,0.19161850998929264,-3.0
0.01035928726196289,0.8860738,-0.8267734,-0.9899293021652829,0.14156262470919442,0.20038278587089575,-3.0
0.010268211364746094,0.87743354,-0.8575523,-0.9896302304595728,0.14363845919715576,0.20843892656338436,-3.0
0.010938405990600586,0.8685652,-0.88803506,-0.9893179546303584,0.14577374470735166,0.21630795089449872,-3.0
0.010102272033691406,0.8589705,-0.9198775,-0.9889742814771308,0.1480873748055278,0.22440697792344633,-3.0
0.01061701774597168,0.8489915,-0.9518659,-0.9886106654564402,0.15049568813017405,0.23241398459399232,-3.0
0.010493993759155273,0.83879405,-0.9834802,-0.9882328181086787,0.15295717444101545,0.24019561992102734,-3.0
0.010614871978759766,0.8287138,-1.0137627,-0.9878532961578743,0.15538939883410002,0.24752252259303287,-3.0
0.010262012481689453,0.8176075,-1.046113,-0.9874284512708654,0.15806661134097919,0.2552081478409276,-3.0
0.010862350463867188,0.80638856,-1.077806,-0.9869924099350865,0.16076685830895007,0.26259143789868755,-3.0
0.010063409805297852,0.79532033,-1.1081858,-0.9865556578810611,0.16342562192895807,0.26952904710273184,-3.0
0.010492801666259766,0.7832185,-1.1404767,-0.9860709048209695,0.1663254961380082,0.2767489533054812,-3.0
